CourseID,Title,Category,Sub_Category,Language,Skills,Instructor,Rating,Enrollments,Duration,Platform,PriceUSD,Certification,Level,ReleaseYear,Created_At
131,"Business Analytics with Excel",Business,"Business Analytics",French,"Leadership, Power BI, Excel, Critical Thinking, Communication","James Jefferson",4.1,54834,56,Udemy,19.00,1,Intermediate,2022,"2025-07-22 15:56:44"
132,"Google Data Analytics Certificate","Data Science",Statistics,English,"R, SQL, Python, Deep Learning, Power BI","Mariah Robles",3.5,63363,55,Coursera,299.00,1,Beginner,2021,"2025-07-22 15:56:44"
133,"AI For Everyone","Data Science","Deep Learning",Spanish,"Excel, Python, Power BI, Machine Learning, Data Analysis","Michael Brown",4.7,33927,41,edX,99.00,1,Advanced,2023,"2025-07-22 15:56:44"
134,"Big Data Essentials","Data Science","Data Analysis",Hindi,"Data Analysis, Deep Learning, Power BI, R, Excel","Caitlin Perry",3.5,3013,32,FutureLearn,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
135,"Google Data Analytics Certificate","Data Science",Statistics,Spanish,"R, Machine Learning, Deep Learning, Power BI, Python","Rebekah Gregory",4.6,33869,11,Udemy,99.00,1,Advanced,2019,"2025-07-22 15:56:44"
136,"Big Data Essentials","Data Science","Deep Learning",French,"Machine Learning, Excel, SQL, Python, Data Analysis","James Howard",3.8,43512,24,Coursera,49.00,1,Beginner,2019,"2025-07-22 15:56:44"
137,"Python for Everybody","Data Science",Statistics,French,"Excel, Deep Learning, Python, Data Analysis, Power BI","Michael Roberson",4.6,20291,31,FutureLearn,49.00,1,Beginner,2020,"2025-07-22 15:56:44"
138,"Big Data Essentials","Data Science","Data Analysis",Hindi,"SQL, Data Analysis, Excel, Machine Learning, R","Bianca Knapp",3.8,30916,23,Udemy,49.00,1,Advanced,2024,"2025-07-22 15:56:44"
139,"AI For Everyone","Data Science","Deep Learning",English,"Deep Learning, SQL, R, Data Analysis, Machine Learning","Jason Williams",3.2,10888,55,Coursera,299.00,1,Beginner,2022,"2025-07-22 15:56:44"
140,"Statistics with Python","Data Science","Big Data",French,"Excel, Python, Deep Learning, SQL, Power BI","Ernest Bush",3.4,17595,23,edX,0.00,1,Advanced,2023,"2025-07-22 15:56:44"
141,"Applied Data Science with Python","Data Science","Data Analysis",English,"SQL, Python, Excel, Data Analysis, R","Patricia Ray",5.0,10893,7,Coursera,0.00,0,Beginner,2024,"2025-07-22 15:56:44"
142,"The Science of Well-Being",Business,Finance,Spanish,"Critical Thinking, Leadership, Excel, Communication, Power BI","Vanessa Santiago",3.3,60699,43,edX,299.00,1,Beginner,2023,"2025-07-22 15:56:44"
143,"Machine Learning by Stanford University","Data Science",Statistics,French,"SQL, Machine Learning, R, Excel, Data Analysis","Joseph Haynes",4.7,87264,15,FutureLearn,0.00,0,Intermediate,2020,"2025-07-22 15:56:44"
144,"Machine Learning by Stanford University","Data Science",Statistics,Hindi,"R, Data Analysis, Deep Learning, Machine Learning, Excel","Matthew Wright",4.6,40643,47,edX,299.00,1,Beginner,2019,"2025-07-22 15:56:44"
145,"Cybersecurity for Business",Business,Finance,English,"Excel, Power BI, Leadership, Communication, Critical Thinking","Michael Cruz",3.3,58940,13,Udemy,99.00,1,Advanced,2018,"2025-07-22 15:56:44"
146,"Data Structures and Algorithms Specialization","Data Science","Data Analysis",French,"Deep Learning, Excel, Data Analysis, R, SQL","Kristin Huerta",3.9,16171,46,edX,199.00,1,Advanced,2019,"2025-07-22 15:56:44"
147,"Full-Stack Web Development with React","Computer Science","Cloud Computing",Spanish,"Azure, JavaScript, SQL, AWS, Python","Mason Moore",3.1,4212,58,edX,19.00,1,Intermediate,2019,"2025-07-22 15:56:44"
148,"Applied Data Science with Python","Data Science","Big Data",Spanish,"Excel, Deep Learning, Machine Learning, Data Analysis, Power BI","Sarah Booth",4.5,92818,32,edX,19.00,1,Advanced,2024,"2025-07-22 15:56:44"
149,"Introduction to Data Science in Python","Data Science","Deep Learning",French,"Python, Power BI, SQL, Data Analysis, Machine Learning","John Allen",4.8,43950,14,Coursera,0.00,0,Beginner,2019,"2025-07-22 15:56:44"
150,"Machine Learning by Stanford University","Data Science",Statistics,English,"Excel, Data Analysis, SQL, Deep Learning, Machine Learning","Amber Walker",4.3,93340,26,edX,0.00,0,Intermediate,2018,"2025-07-22 15:56:44"
151,"Deep Learning Specialization","Data Science","Big Data",French,"Machine Learning, SQL, Power BI, Data Analysis, R","Jennifer Young",4.8,77496,44,Udemy,99.00,1,Intermediate,2024,"2025-07-22 15:56:44"
152,"SQL for Data Science","Data Science","Machine Learning",French,"Excel, Deep Learning, R, Power BI, Data Analysis","Robert West",3.1,43695,6,FutureLearn,99.00,1,Advanced,2023,"2025-07-22 15:56:44"
153,"Tableau Data Visualization","Data Science","Machine Learning",Hindi,"Excel, Power BI, Machine Learning, Deep Learning, SQL","Jillian Wilson",3.9,39458,46,Coursera,29.00,1,Beginner,2023,"2025-07-22 15:56:44"
154,"Google Data Analytics Certificate","Data Science",Statistics,Hindi,"R, Machine Learning, Data Analysis, Python, SQL","Matthew Garcia MD",4.9,58984,20,FutureLearn,0.00,0,Beginner,2021,"2025-07-22 15:56:44"
155,"Machine Learning by Stanford University","Data Science","Machine Learning",Spanish,"SQL, Power BI, Data Analysis, R, Machine Learning","April Davis",4.5,87041,8,FutureLearn,0.00,1,Advanced,2019,"2025-07-22 15:56:44"
156,"Introduction to Data Science in Python","Data Science",Statistics,Spanish,"R, Power BI, Python, SQL, Machine Learning","Lisa Torres",3.4,86096,17,Coursera,99.00,1,Advanced,2021,"2025-07-22 15:56:44"
157,"Google Data Analytics Certificate","Data Science","Machine Learning",Hindi,"Deep Learning, Excel, SQL, Machine Learning, Python","Christine Powers",4.9,95915,21,Udemy,0.00,1,Advanced,2020,"2025-07-22 15:56:44"
158,"Tableau Data Visualization","Data Science","Data Analysis",English,"Power BI, SQL, Machine Learning, Excel, R","Heidi Brown",4.5,37950,24,Coursera,29.00,1,Beginner,2019,"2025-07-22 15:56:44"
159,"Python for Everybody","Data Science","Machine Learning",French,"Python, SQL, Excel, Data Analysis, Power BI","Jesse Castro",3.7,65696,54,FutureLearn,0.00,1,Advanced,2018,"2025-07-22 15:56:44"
160,"Applied Data Science with Python","Data Science","Big Data",Hindi,"R, Power BI, Python, Data Analysis, Deep Learning","Kara Sandoval",3.8,24911,39,edX,29.00,1,Advanced,2018,"2025-07-22 15:56:44"
161,"Big Data Essentials","Data Science",Statistics,Hindi,"SQL, Python, Excel, Deep Learning, Data Analysis","Ashley Malone",4.0,99362,45,edX,19.00,1,Beginner,2020,"2025-07-22 15:56:44"
162,"The Science of Well-Being",Arts,"Creative Writing",Hindi,"Creativity, Photography, Design, Communication","Glenn Gallegos",4.2,63463,54,Coursera,19.00,1,Advanced,2019,"2025-07-22 15:56:44"
163,"Google Data Analytics Certificate","Data Science","Big Data",English,"Excel, Machine Learning, Data Analysis, Deep Learning, SQL","Dorothy Boyd",3.9,587,41,edX,0.00,0,Beginner,2023,"2025-07-22 15:56:44"
164,"Full-Stack Web Development with React","Computer Science",Cybersecurity,French,"Azure, SQL, React, AWS, JavaScript","Amber Martin",3.2,12679,43,Coursera,29.00,1,Advanced,2019,"2025-07-22 15:56:44"
165,"AI For Everyone","Data Science","Big Data",English,"Excel, R, Power BI, Data Analysis, Python","Mitchell Griffith",4.6,83734,25,Udemy,99.00,1,Intermediate,2022,"2025-07-22 15:56:44"
166,"Java Programming and Software Engineering","Computer Science","Cloud Computing",Hindi,"SQL, JavaScript, AWS, React, Python","Levi Lopez",4.4,49852,14,edX,199.00,1,Intermediate,2024,"2025-07-22 15:56:44"
167,"SQL for Data Science","Data Science","Big Data",Spanish,"SQL, R, Data Analysis, Python, Machine Learning","Jenna Bryant",3.8,3527,23,edX,29.00,1,Beginner,2023,"2025-07-22 15:56:44"
168,"Google Data Analytics Certificate","Data Science","Machine Learning",English,"Data Analysis, R, Power BI, Deep Learning, Python","Michelle Rodriguez",3.2,34729,54,edX,29.00,1,Intermediate,2018,"2025-07-22 15:56:44"
169,"Data Structures and Algorithms Specialization","Data Science","Deep Learning",Spanish,"Machine Learning, R, Python, SQL, Deep Learning","Timothy Monroe",4.7,72216,53,Coursera,29.00,1,Advanced,2022,"2025-07-22 15:56:44"
170,"Full-Stack Web Development with React","Computer Science",Cybersecurity,French,"AWS, SQL, JavaScript, Python, React","Patricia Hayes",3.2,43781,22,Coursera,29.00,1,Beginner,2018,"2025-07-22 15:56:44"
171,"Machine Learning by Stanford University","Data Science","Machine Learning",Spanish,"Python, Excel, Machine Learning, Power BI, Deep Learning","Tina Taylor",3.8,14110,21,Udemy,299.00,1,Advanced,2022,"2025-07-22 15:56:44"
172,"Business Analytics with Excel",Business,"Business Analytics",English,"Leadership, Communication, Power BI, Critical Thinking, Excel","Mr. Anthony Mcconnell PhD",3.9,95618,50,Udemy,199.00,1,Beginner,2023,"2025-07-22 15:56:44"
173,"Full-Stack Web Development with React","Computer Science","Web Development",Hindi,"React, JavaScript, SQL, Azure, AWS","Mr. Thomas Thompson",3.1,27757,44,FutureLearn,49.00,1,Beginner,2024,"2025-07-22 15:56:44"
174,"Google Data Analytics Certificate","Data Science",Statistics,Spanish,"R, Data Analysis, SQL, Machine Learning, Excel","Monica Anderson",3.5,80890,59,Coursera,99.00,1,Advanced,2021,"2025-07-22 15:56:44"
175,"Excel to MySQL: Analytic Techniques","Data Science","Data Analysis",Spanish,"Excel, Python, Power BI, Machine Learning, SQL","Kyle Andrade",4.4,75678,16,Coursera,199.00,1,Advanced,2019,"2025-07-22 15:56:44"
176,"Deep Learning Specialization",Business,Leadership,French,"Excel, Power BI, Communication, Leadership, Critical Thinking","Janice Petty",3.3,28691,22,Coursera,199.00,1,Advanced,2018,"2025-07-22 15:56:44"
177,"Data Structures and Algorithms Specialization","Data Science","Deep Learning",Spanish,"SQL, Power BI, Deep Learning, Python, Machine Learning","Pamela Hill",3.4,19024,14,Coursera,0.00,0,Intermediate,2020,"2025-07-22 15:56:44"
178,"Business Analytics with Excel",Business,Finance,French,"Critical Thinking, Communication, Excel, Leadership, Power BI","Tracy Chavez",3.7,87375,59,Udemy,19.00,1,Intermediate,2021,"2025-07-22 15:56:44"
179,"Introduction to Data Science in Python","Data Science","Data Analysis",Hindi,"Power BI, Python, Data Analysis, Excel, Machine Learning","Jason Graves",3.1,7910,52,FutureLearn,49.00,1,Advanced,2020,"2025-07-22 15:56:44"
180,"Tableau Data Visualization","Data Science","Deep Learning",Hindi,"Power BI, Python, Data Analysis, SQL, Deep Learning","Elizabeth Miles",3.9,1904,35,Coursera,29.00,1,Advanced,2021,"2025-07-22 15:56:44"
181,"Data Structures and Algorithms Specialization","Data Science","Data Analysis",Spanish,"R, Deep Learning, SQL, Machine Learning, Power BI","Michelle Walls",4.7,51296,22,Udemy,199.00,1,Intermediate,2019,"2025-07-22 15:56:44"
182,"Full-Stack Web Development with React","Computer Science","Cloud Computing",Hindi,"Python, JavaScript, Azure, SQL, React","Christina Weber",5.0,72418,37,Udemy,49.00,1,Beginner,2020,"2025-07-22 15:56:44"
183,"Tableau Data Visualization","Data Science","Data Analysis",French,"R, Deep Learning, Python, Data Analysis, Excel","Gregory Chambers",3.0,74438,11,Udemy,199.00,1,Intermediate,2020,"2025-07-22 15:56:44"
184,"Excel to MySQL: Analytic Techniques","Data Science","Deep Learning",English,"Data Analysis, Deep Learning, Machine Learning, R, Python","Miss Tina Gordon",3.7,90492,54,FutureLearn,19.00,1,Advanced,2020,"2025-07-22 15:56:44"
185,"AI For Everyone","Data Science","Machine Learning",French,"Excel, SQL, Power BI, Python, Data Analysis","Erica Wilson",3.5,35743,42,Udemy,199.00,1,Advanced,2021,"2025-07-22 15:56:44"
186,"Tableau Data Visualization","Data Science",Statistics,Spanish,"Deep Learning, Python, Machine Learning, Excel, SQL","John Duncan",3.1,44159,27,FutureLearn,19.00,1,Beginner,2022,"2025-07-22 15:56:44"
187,"Big Data Essentials","Data Science","Data Analysis",English,"Excel, SQL, Machine Learning, R, Python","Jennifer Adkins",3.2,18056,19,FutureLearn,199.00,1,Beginner,2019,"2025-07-22 15:56:44"
188,"AI For Everyone","Data Science","Big Data",French,"Power BI, R, Deep Learning, Python, Excel","Donna Boone",4.4,29031,52,Udemy,199.00,1,Beginner,2020,"2025-07-22 15:56:44"
189,"Introduction to Data Science in Python","Data Science","Machine Learning",Spanish,"Python, Data Analysis, Excel, R, Machine Learning","Kelly Johnson",4.3,59061,18,Coursera,0.00,0,Intermediate,2019,"2025-07-22 15:56:44"
190,"Google Data Analytics Certificate","Data Science",Statistics,French,"SQL, Python, Data Analysis, R, Excel","Michael Gonzalez",4.4,71019,15,Coursera,0.00,0,Intermediate,2024,"2025-07-22 15:56:44"
191,"Java Programming and Software Engineering","Computer Science","Web Development",Spanish,"React, SQL, JavaScript, Azure, AWS","Candace Mitchell",3.0,91375,27,edX,99.00,1,Intermediate,2022,"2025-07-22 15:56:44"
192,"Google Data Analytics Certificate","Data Science","Deep Learning",Spanish,"Python, Deep Learning, Excel, R, Power BI","Ryan Vaughn",3.4,20672,19,Coursera,199.00,1,Advanced,2019,"2025-07-22 15:56:44"
193,"AWS Cloud Practitioner Essentials","IT & Software",Cybersecurity,French,"Azure, Critical Thinking, AWS, DevOps, Networking","Paul Johnson",3.5,17731,7,Coursera,0.00,1,Advanced,2023,"2025-07-22 15:56:44"
194,"Business Analytics with Excel",Business,"Business Analytics",English,"Communication, Power BI, Critical Thinking, Excel, Leadership","Ashley Parrish",4.7,20949,35,FutureLearn,199.00,1,Beginner,2019,"2025-07-22 15:56:44"
195,"Cybersecurity for Business",Business,Marketing,Hindi,"Leadership, Excel, Communication, Critical Thinking, Power BI","Sharon Newton",3.4,20250,31,Coursera,0.00,0,Intermediate,2019,"2025-07-22 15:56:44"
196,"Java Programming and Software Engineering","Computer Science","Web Development",Hindi,"SQL, AWS, Azure, Python, JavaScript","Cynthia Mueller",4.9,55790,16,FutureLearn,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
197,"Statistics with Python","Data Science","Data Analysis",French,"Machine Learning, Deep Learning, Python, SQL, Excel","Donna Beck",4.5,61031,10,Coursera,29.00,1,Advanced,2019,"2025-07-22 15:56:44"
198,"Java Programming and Software Engineering","Computer Science",Programming,Hindi,"Python, AWS, JavaScript, SQL, Azure","Jasmine Frye",3.1,23665,39,Udemy,49.00,1,Beginner,2019,"2025-07-22 15:56:44"
199,"Cybersecurity for Business",Business,Leadership,English,"Power BI, Leadership, Critical Thinking, Communication, Excel","Emily Arnold",3.5,43625,40,Udemy,99.00,1,Beginner,2018,"2025-07-22 15:56:44"
200,"SQL for Data Science","Data Science","Big Data",English,"Excel, Power BI, SQL, Deep Learning, R","David Oliver",4.0,81999,33,Coursera,199.00,1,Intermediate,2023,"2025-07-22 15:56:44"
201,"Google Data Analytics Certificate","Data Science",Statistics,Spanish,"SQL, Deep Learning, Data Analysis, Machine Learning, Excel","Sheila Greer",5.0,44360,6,Coursera,199.00,1,Beginner,2024,"2025-07-22 15:56:44"
202,"Big Data Essentials","Data Science","Machine Learning",Hindi,"Python, Power BI, Deep Learning, Excel, R","Michele Holland",4.5,83598,42,Coursera,29.00,1,Beginner,2023,"2025-07-22 15:56:44"
203,"Big Data Essentials","Data Science","Deep Learning",English,"Excel, Power BI, Python, Machine Learning, Data Analysis","Kimberly Morrison",4.4,46412,25,FutureLearn,0.00,1,Advanced,2018,"2025-07-22 15:56:44"
204,"Tableau Data Visualization","Data Science",Statistics,Hindi,"R, Power BI, Data Analysis, Deep Learning, SQL","Tracey Phillips",4.2,75647,39,FutureLearn,0.00,0,Intermediate,2021,"2025-07-22 15:56:44"
205,"AWS Cloud Practitioner Essentials","IT & Software","Cloud Computing",French,"Azure, Critical Thinking, DevOps, AWS, Networking","Michael Lopez",3.1,57075,34,Coursera,49.00,1,Beginner,2022,"2025-07-22 15:56:44"
206,"AWS Cloud Practitioner Essentials","IT & Software","Cloud Computing",Spanish,"AWS, Networking, Critical Thinking, Azure, DevOps","Jose Bennett",3.2,94982,38,edX,199.00,1,Advanced,2019,"2025-07-22 15:56:44"
207,"AI For Everyone","Data Science","Big Data",Spanish,"Power BI, R, Python, SQL, Machine Learning","Justin Anderson",4.0,42258,28,Coursera,19.00,1,Intermediate,2020,"2025-07-22 15:56:44"
208,"SQL for Data Science","Data Science","Deep Learning",French,"Power BI, Deep Learning, Python, R, Excel","Dawn Rivera",3.1,27352,20,FutureLearn,199.00,1,Advanced,2024,"2025-07-22 15:56:44"
209,"Big Data Essentials","Data Science",Statistics,English,"Excel, R, Data Analysis, Python, SQL","Brittney Hernandez",3.1,6258,12,FutureLearn,19.00,1,Intermediate,2024,"2025-07-22 15:56:44"
210,"Applied Data Science with Python","Data Science",Statistics,Spanish,"SQL, R, Power BI, Python, Data Analysis","Anthony Randolph",4.9,84481,16,FutureLearn,199.00,1,Intermediate,2019,"2025-07-22 15:56:44"
211,"AI For Everyone","Data Science",Statistics,Spanish,"Machine Learning, Excel, Deep Learning, SQL, Python","Mary Henry",3.5,88311,9,Udemy,49.00,1,Advanced,2021,"2025-07-22 15:56:44"
212,"Machine Learning by Stanford University","Data Science",Statistics,Spanish,"R, Deep Learning, SQL, Excel, Data Analysis","Heather Bowers",3.3,31913,31,Udemy,49.00,1,Intermediate,2023,"2025-07-22 15:56:44"
213,"AI For Everyone","Data Science",Statistics,French,"Power BI, SQL, Python, Data Analysis, R","Daniel White",4.7,51242,23,FutureLearn,0.00,0,Beginner,2020,"2025-07-22 15:56:44"
214,"The Science of Well-Being","Computer Science",Cybersecurity,Hindi,"JavaScript, Python, React, Azure, AWS","Jonathan Perry",3.6,95683,6,Coursera,29.00,1,Intermediate,2021,"2025-07-22 15:56:44"
215,"Big Data Essentials","Data Science","Data Analysis",Hindi,"Power BI, Excel, Data Analysis, Deep Learning, Python","Anna Walker",4.5,48383,20,Udemy,299.00,1,Intermediate,2020,"2025-07-22 15:56:44"
216,"Natural Language Processing with Deep Learning",Business,Finance,English,"Power BI, Leadership, Communication, Excel, Critical Thinking","Gary Ward",5.0,38291,20,Udemy,29.00,1,Beginner,2019,"2025-07-22 15:56:44"
217,"Applied Data Science with Python","Data Science","Data Analysis",English,"Machine Learning, Power BI, R, Data Analysis, Deep Learning","Paul Moreno",3.8,29182,56,Udemy,199.00,1,Beginner,2018,"2025-07-22 15:56:44"
218,"Google Data Analytics Certificate","Data Science","Machine Learning",Hindi,"Excel, R, Machine Learning, Python, Power BI","Samantha Zavala MD",3.5,12082,45,Udemy,99.00,1,Intermediate,2019,"2025-07-22 15:56:44"
